age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37.0,technician,single,tertiary,no,147.0,no,no,unknown,7.0,may,416.0,2.0,-1.0,0.0,unknown,no
33.0,admin.,married,secondary,no,543.0,yes,no,cellular,7.0,may,244.0,2.0,-1.0,0.0,unknown,no
30.0,admin.,married,tertiary,no,400.0,yes,no,cellular,7.0,may,223.0,1.0,-1.0,0.0,unknown,no
52.0,admin.,married,primary,no,270.0,yes,no,unknown,7.0,may,294.0,2.0,-1.0,0.0,unknown,no
28.0,blue-collar,married,secondary,no,225.0,yes,yes,unknown,7.0,may,866.0,2.0,-1.0,0.0,unknown,no
32.0,technician,married,secondary,no,186.0,no,no,unknown,7.0,may,418.0,2.0,-1.0,0.0,unknown,no
46.0,blue-collar,single,secondary,no,76.0,yes,no,unknown,7.0,may,245.0,2.0,-1.0,0.0,unknown,no
40.0,retired,married,primary,no,407.0,yes,no,unknown,7.0,may,502.0,1.0,-1.0,0.0,unknown,no
53.0,admin.,divorced,unknown,no,236.0,yes,no,unknown,7.0,may,354.0,1.0,-1.0,0.0,unknown,no
30.0,technician,single,secondary,no,102.0,yes,no,unknown,7.0,may,614.0,2.0,-1.0,0.0,unknown,no
53.0,entrepreneur,married,secondary,no,162.0,yes,no,cellular,7.0,may,270.0,2.0,-1.0,0.0,unknown,no
39.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,7.0,may,502.0,1.0,7.0,2.0,failure,no
37.0,blue-collar,married,secondary,no,140.0,yes,yes,cellular,7.0,may,490.0,1.0,-1.0,0.0,unknown,no
43.0,blue-collar,divorced,secondary,no,370.0,yes,no,unknown,7.0,may,216.0,1.0,-1.0,0.0,unknown,no
39.0,blue-collar,married,secondary,no,356.0,yes,yes,unknown,7.0,may,607.0,1.0,-1.0,0.0,unknown,no
31.0,services,married,secondary,no,414.0,yes,no,unknown,7.0,may,215.0,1.0,-1.0,0.0,unknown,no
37.0,management,divorced,tertiary,no,42.0,yes,no,unknown,7.0,may,564.0,3.0,-1.0,0.0,unknown,no
25.0,entrepreneur,single,tertiary,no,140.0,yes,no,cellular,7.0,may,348.0,1.0,-1.0,0.0,unknown,no
29.0,student,single,tertiary,no,185.0,yes,no,unknown,7.0,may,141.0,3.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,secondary,no,527.0,yes,yes,unknown,7.0,may,143.0,1.0,-1.0,0.0,unknown,no
37.0,blue-collar,married,primary,no,310.0,yes,no,unknown,7.0,may,474.0,1.0,-1.0,0.0,unknown,no
48.0,admin.,married,secondary,no,5.0,yes,no,unknown,7.0,may,697.0,2.0,-1.0,0.0,unknown,no
39.0,blue-collar,married,primary,no,245.0,yes,no,unknown,7.0,may,148.0,3.0,-1.0,0.0,unknown,no
42.0,entrepreneur,married,tertiary,no,157.0,yes,yes,unknown,7.0,may,650.0,1.0,-1.0,0.0,unknown,no
33.0,management,married,tertiary,no,29.0,yes,no,cellular,7.0,may,549.0,1.0,-1.0,0.0,unknown,no
28.0,self-employed,single,tertiary,no,75.0,yes,no,cellular,7.0,may,245.0,3.0,-1.0,0.0,unknown,no
46.0,blue-collar,married,primary,no,143.0,yes,no,unknown,7.0,may,279.0,1.0,-1.0,0.0,unknown,no
29.0,technician,single,secondary,no,281.0,yes,no,cellular,7.0,may,340.0,1.0,-1.0,0.0,unknown,no
30.0,blue-collar,married,primary,no,145.0,yes,no,unknown,7.0,may,299.0,2.0,-1.0,0.0,unknown,no
42.0,blue-collar,married,secondary,no,166.0,yes,no,unknown,7.0,may,285.0,3.0,-1.0,0.0,unknown,no
26.0,management,single,tertiary,no,199.0,yes,no,cellular,7.0,may,413.0,1.0,-1.0,0.0,unknown,no
37.0,unemployed,divorced,secondary,no,74.0,yes,no,unknown,7.0,may,150.0,1.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,secondary,no,42.0,yes,no,unknown,7.0,may,154.0,2.0,-1.0,0.0,unknown,no
31.0,admin.,divorced,secondary,no,308.0,yes,no,unknown,7.0,may,194.0,1.0,-1.0,0.0,unknown,no
37.0,management,married,tertiary,no,19.0,yes,no,cellular,7.0,may,580.0,2.0,-1.0,0.0,unknown,no
43.0,self-employed,married,primary,no,66.0,yes,no,unknown,7.0,may,175.0,5.0,-1.0,0.0,unknown,no
30.0,admin.,single,secondary,no,122.0,yes,no,cellular,7.0,may,219.0,2.0,-1.0,0.0,unknown,no
46.0,services,married,secondary,no,89.0,yes,no,unknown,7.0,may,479.0,2.0,-1.0,0.0,unknown,no
31.0,services,married,secondary,no,564.0,yes,no,unknown,7.0,may,223.0,3.0,-1.0,0.0,unknown,no
45.0,entrepreneur,married,secondary,no,68.0,yes,no,unknown,7.0,may,254.0,1.0,-1.0,0.0,unknown,no
33.0,management,single,tertiary,no,54.0,no,no,unknown,7.0,may,262.0,2.0,-1.0,0.0,unknown,no
27.0,technician,married,secondary,no,130.0,yes,no,cellular,7.0,may,265.0,3.0,-1.0,0.0,unknown,no
43.0,blue-collar,married,primary,no,61.0,yes,no,unknown,7.0,may,261.0,1.0,-1.0,0.0,unknown,no
35.0,services,married,secondary,no,39.0,no,no,unknown,7.0,may,143.0,1.0,-1.0,0.0,unknown,no
40.0,blue-collar,married,secondary,no,316.0,yes,no,unknown,7.0,may,266.0,2.0,-1.0,0.0,unknown,no
55.0,services,married,secondary,no,0.0,no,no,cellular,7.0,,110.0,1.0,-1.0,0.0,unknown,no
26.0,blue-collar,single,secondary,no,2.0,yes,no,cellular,7.0,may,223.0,1.0,-1.0,0.0,unknown,no
28.0,services,single,secondary,no,168.0,yes,no,cellular,7.0,may,128.0,1.0,-1.0,0.0,unknown,no
44.0,services,divorced,secondary,no,7.0,yes,yes,unknown,7.0,may,238.0,3.0,-1.0,0.0,unknown,no
33.0,admin.,married,secondary,no,-6.0,yes,no,unknown,7.0,may,566.0,2.0,-1.0,0.0,unknown,no
29.0,student,single,secondary,no,110.0,yes,no,unknown,7.0,may,169.0,3.0,-1.0,0.0,unknown,no
41.0,blue-collar,married,primary,no,293.0,yes,yes,cellular,7.0,may,102.0,1.0,-1.0,0.0,unknown,no
37.0,management,married,tertiary,no,0.0,yes,no,unknown,7.0,may,228.0,1.0,-1.0,0.0,unknown,no
36.0,management,married,secondary,no,396.0,yes,no,cellular,7.0,may,327.0,4.0,-1.0,0.0,unknown,no
28.0,management,married,tertiary,no,3.0,yes,no,unknown,7.0,may,122.0,5.0,-1.0,0.0,unknown,no
33.0,management,single,tertiary,no,76.0,yes,no,unknown,7.0,may,256.0,3.0,-1.0,0.0,unknown,no
39.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,7.0,may,722.0,2.0,-1.0,0.0,unknown,no
27.0,services,single,secondary,no,0.0,yes,no,unknown,7.0,may,388.0,7.0,-1.0,0.0,unknown,no
32.0,services,married,secondary,no,0.0,yes,yes,unknown,7.0,may,255.0,2.0,-1.0,0.0,unknown,no
53.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,7.0,may,407.0,2.0,-1.0,0.0,unknown,no
33.0,services,married,primary,no,0.0,yes,no,cellular,7.0,may,227.0,2.0,-1.0,0.0,unknown,no
33.0,technician,married,secondary,no,0.0,yes,no,unknown,7.0,may,432.0,1.0,-1.0,0.0,unknown,no
33.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,7.0,may,831.0,4.0,-1.0,0.0,unknown,no
32.0,technician,single,secondary,no,129.0,yes,no,cellular,7.0,may,213.0,1.0,-1.0,0.0,unknown,no
33.0,blue-collar,married,secondary,no,0.0,no,no,unknown,7.0,may,107.0,1.0,-1.0,0.0,unknown,no
29.0,blue-collar,married,secondary,no,313.0,yes,yes,unknown,7.0,may,144.0,1.0,-1.0,0.0,unknown,no
34.0,admin.,divorced,secondary,no,0.0,yes,no,cellular,7.0,may,323.0,3.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,secondary,no,4.0,yes,yes,cellular,7.0,may,315.0,2.0,-1.0,0.0,unknown,no
37.0,admin.,single,secondary,no,245.0,yes,yes,unknown,7.0,may,732.0,2.0,-1.0,0.0,unknown,yes
45.0,blue-collar,married,secondary,no,154.0,yes,no,unknown,7.0,may,1138.0,1.0,-1.0,0.0,unknown,yes
53.0,services,divorced,primary,no,-291.0,yes,yes,unknown,7.0,may,591.0,1.0,-1.0,0.0,unknown,yes
38.0,admin.,single,secondary,no,100.0,yes,no,unknown,7.0,may,786.0,1.0,-1.0,0.0,unknown,yes
30.0,blue-collar,married,secondary,no,309.0,yes,no,unknown,7.0,may,1574.0,2.0,-1.0,0.0,unknown,yes
29.0,management,married,tertiary,no,199.0,yes,yes,unknown,7.0,may,1689.0,4.0,-1.0,0.0,unknown,yes
46.0,blue-collar,single,tertiary,no,460.0,yes,no,unknown,7.0,may,1102.0,2.0,-1.0,0.0,unknown,yes
32.0,management,married,tertiary,no,2465.0,yes,yes,cellular,7.0,may,923.0,1.0,-1.0,0.0,unknown,yes
33.0,admin.,married,secondary,no,-370.0,yes,no,cellular,7.0,may,261.0,1.0,345.0,1.0,failure,yes
31.0,services,divorced,primary,no,459.0,yes,no,cellular,7.0,may,623.0,1.0,293.0,1.0,success,yes
26.0,management,single,tertiary,no,114.0,yes,no,cellular,7.0,may,457.0,1.0,-1.0,0.0,unknown,yes
42.0,blue-collar,married,primary,no,1461.0,yes,no,cellular,7.0,may,757.0,2.0,170.0,3.0,failure,yes
33.0,admin.,single,tertiary,no,475.0,yes,no,cellular,7.0,may,1046.0,1.0,-1.0,0.0,unknown,yes
42.0,management,married,tertiary,no,1435.0,yes,no,cellular,7.0,may,1148.0,1.0,-1.0,0.0,unknown,yes
36.0,management,single,tertiary,no,4.0,yes,no,cellular,7.0,may,855.0,2.0,342.0,1.0,failure,yes
35.0,management,single,tertiary,no,1618.0,yes,yes,cellular,7.0,may,542.0,1.0,-1.0,0.0,unknown,yes
30.0,services,single,secondary,no,-271.0,yes,no,cellular,7.0,may,609.0,1.0,337.0,1.0,success,yes
59.0,admin.,single,secondary,no,2166.0,yes,yes,cellular,7.0,may,574.0,1.0,-1.0,0.0,unknown,yes
44.0,blue-collar,married,primary,no,4031.0,yes,no,cellular,7.0,may,983.0,4.0,-1.0,0.0,unknown,yes
25.0,admin.,single,secondary,no,122.0,yes,no,cellular,7.0,may,481.0,2.0,-1.0,0.0,unknown,yes
50.0,services,married,primary,no,5024.0,yes,yes,cellular,7.0,may,661.0,1.0,267.0,11.0,other,yes
51.0,technician,married,secondary,no,-1944.0,yes,no,cellular,7.0,may,623.0,1.0,-1.0,0.0,unknown,yes
51.0,admin.,married,secondary,no,3025.0,no,no,cellular,7.0,may,476.0,1.0,352.0,1.0,other,yes
60.0,blue-collar,married,unknown,no,2090.0,yes,no,cellular,7.0,may,957.0,2.0,-1.0,0.0,unknown,yes
29.0,technician,single,tertiary,no,0.0,yes,no,cellular,7.0,may,347.0,2.0,337.0,6.0,failure,yes
43.0,management,married,tertiary,no,1429.0,yes,no,cellular,7.0,may,1030.0,1.0,169.0,3.0,success,yes
31.0,admin.,single,secondary,no,0.0,yes,no,cellular,7.0,may,895.0,2.0,295.0,2.0,failure,yes
26.0,blue-collar,single,secondary,no,311.0,yes,no,cellular,7.0,may,798.0,2.0,-1.0,0.0,unknown,yes
34.0,admin.,married,secondary,no,48.0,yes,no,cellular,7.0,may,1806.0,2.0,287.0,3.0,other,yes
23.0,housemaid,married,,no,66.0,yes,no,cellular,7.0,may,1391.0,2.0,-1.0,0.0,unknown,yes
49.0,blue-collar,single,primary,no,2146.0,yes,no,cellular,7.0,may,1516.0,2.0,353.0,2.0,other,yes
42.0,unemployed,married,secondary,no,356.0,yes,no,cellular,7.0,may,787.0,3.0,356.0,2.0,failure,yes
39.0,blue-collar,married,secondary,no,62.0,yes,no,cellular,7.0,may,877.0,3.0,-1.0,0.0,unknown,yes
24.0,services,single,secondary,no,638.0,yes,yes,cellular,7.0,may,792.0,3.0,-1.0,0.0,unknown,yes
45.0,admin.,married,secondary,yes,-106.0,yes,yes,cellular,7.0,may,553.0,3.0,288.0,1.0,other,yes
45.0,services,divorced,secondary,no,608.0,yes,yes,cellular,7.0,may,1135.0,3.0,323.0,30.0,failure,yes
39.0,technician,divorced,secondary,no,291.0,yes,no,cellular,7.0,may,882.0,2.0,-1.0,0.0,unknown,yes
45.0,blue-collar,divorced,secondary,no,-184.0,yes,no,cellular,7.0,may,878.0,3.0,170.0,5.0,failure,yes
39.0,services,single,secondary,no,403.0,yes,no,cellular,7.0,may,1262.0,3.0,-1.0,0.0,unknown,yes
32.0,technician,married,secondary,no,473.0,no,yes,cellular,7.0,may,292.0,3.0,-1.0,0.0,unknown,yes
51.0,technician,married,tertiary,no,0.0,no,no,cellular,7.0,may,662.0,2.0,66.0,2.0,success,yes
77.0,unknown,married,unknown,no,397.0,no,no,telephone,7.0,,300.0,3.0,-1.0,0.0,unknown,yes
35.0,management,married,tertiary,no,62.0,no,no,cellular,7.0,may,226.0,2.0,88.0,4.0,success,yes
53.0,management,married,tertiary,no,3634.0,no,no,cellular,7.0,may,211.0,4.0,88.0,8.0,success,yes
37.0,management,single,tertiary,no,4543.0,yes,no,cellular,8.0,may,137.0,1.0,340.0,5.0,failure,no
50.0,management,married,tertiary,no,-470.0,yes,no,cellular,8.0,may,506.0,2.0,170.0,3.0,failure,no
31.0,self-employed,single,unknown,no,7118.0,yes,no,cellular,8.0,may,795.0,6.0,170.0,3.0,failure,no
59.0,self-employed,married,tertiary,no,6237.0,yes,no,cellular,8.0,may,63.0,1.0,169.0,2.0,failure,no
49.0,blue-collar,married,secondary,no,-202.0,yes,yes,cellular,8.0,may,608.0,2.0,170.0,5.0,failure,no
33.0,management,single,tertiary,no,9449.0,yes,no,cellular,8.0,may,428.0,1.0,-1.0,0.0,unknown,no
34.0,management,single,tertiary,no,5945.0,yes,no,cellular,8.0,may,285.0,1.0,170.0,1.0,failure,no
56.0,admin.,divorced,unknown,no,789.0,yes,no,cellular,8.0,may,1022.0,1.0,360.0,2.0,failure,no
40.0,admin.,divorced,secondary,no,2679.0,yes,yes,cellular,8.0,may,122.0,1.0,350.0,1.0,failure,no
38.0,blue-collar,married,secondary,no,4586.0,yes,no,unknown,8.0,may,784.0,1.0,-1.0,0.0,unknown,no
44.0,blue-collar,married,secondary,no,1343.0,yes,yes,cellular,8.0,may,414.0,2.0,287.0,2.0,failure,no
39.0,technician,single,secondary,no,1685.0,yes,no,cellular,8.0,may,319.0,1.0,368.0,1.0,failure,no
46.0,blue-collar,single,secondary,no,-100.0,yes,no,cellular,8.0,may,445.0,2.0,303.0,1.0,failure,no
42.0,admin.,married,secondary,no,3279.0,yes,no,cellular,,may,261.0,1.0,344.0,1.0,failure,no
37.0,services,married,secondary,no,4760.0,yes,no,cellular,8.0,may,182.0,2.0,169.0,2.0,failure,no
37.0,admin.,married,secondary,no,1314.0,yes,no,cellular,8.0,may,682.0,2.0,85.0,7.0,success,no
31.0,unemployed,divorced,secondary,no,1144.0,yes,no,cellular,8.0,may,65.0,2.0,367.0,1.0,failure,no
56.0,technician,married,secondary,no,2313.0,yes,no,cellular,8.0,may,293.0,3.0,364.0,2.0,failure,no
41.0,services,married,secondary,no,1717.0,yes,no,cellular,8.0,may,520.0,2.0,343.0,3.0,other,no
41.0,technician,married,secondary,no,2576.0,yes,yes,cellular,8.0,may,296.0,5.0,361.0,11.0,failure,no
37.0,blue-collar,married,secondary,no,3653.0,yes,no,cellular,8.0,may,525.0,1.0,-1.0,0.0,unknown,no
33.0,blue-collar,single,secondary,no,1925.0,yes,no,cellular,8.0,may,87.0,2.0,67.0,2.0,failure,no
34.0,technician,married,secondary,no,1234.0,yes,no,cellular,8.0,may,106.0,1.0,288.0,6.0,failure,no
46.0,management,married,tertiary,no,740.0,yes,no,cellular,8.0,may,462.0,1.0,359.0,2.0,failure,no
57.0,management,married,tertiary,no,2261.0,yes,no,unknown,8.0,may,1007.0,1.0,-1.0,0.0,unknown,no
30.0,management,single,tertiary,no,5956.0,yes,no,unknown,8.0,may,255.0,1.0,-1.0,0.0,unknown,no
29.0,blue-collar,married,secondary,no,5903.0,yes,no,unknown,8.0,,194.0,1.0,-1.0,0.0,unknown,no
60.0,blue-collar,divorced,primary,no,7601.0,yes,no,unknown,8.0,may,285.0,1.0,-1.0,0.0,unknown,no
40.0,housemaid,single,primary,no,109.0,yes,no,cellular,8.0,may,308.0,1.0,367.0,3.0,failure,no
42.0,management,married,secondary,no,3018.0,yes,no,cellular,8.0,may,288.0,3.0,172.0,2.0,failure,no
32.0,blue-collar,single,primary,no,1918.0,yes,no,cellular,8.0,may,318.0,1.0,172.0,1.0,failure,no
40.0,self-employed,divorced,tertiary,no,4647.0,yes,no,telephone,8.0,may,330.0,2.0,-1.0,0.0,unknown,no
52.0,management,single,tertiary,no,824.0,no,no,cellular,8.0,may,466.0,1.0,354.0,2.0,failure,no
37.0,technician,divorced,secondary,no,262.0,yes,no,cellular,8.0,may,268.0,1.0,281.0,4.0,other,no
51.0,management,divorced,secondary,no,-35.0,yes,no,cellular,8.0,may,498.0,1.0,263.0,5.0,failure,no
34.0,technician,single,secondary,no,1866.0,no,no,cellular,8.0,may,134.0,3.0,185.0,1.0,failure,no
35.0,management,married,tertiary,no,247.0,yes,no,cellular,8.0,may,209.0,3.0,367.0,3.0,other,no
49.0,retired,married,secondary,no,993.0,yes,yes,cellular,8.0,may,199.0,1.0,301.0,2.0,other,no
56.0,management,married,tertiary,no,73.0,yes,no,cellular,8.0,may,122.0,1.0,368.0,2.0,failure,no
40.0,self-employed,married,secondary,no,167.0,yes,yes,cellular,8.0,may,380.0,4.0,295.0,1.0,failure,no
44.0,entrepreneur,married,primary,no,5039.0,no,no,cellular,8.0,may,317.0,2.0,-1.0,0.0,unknown,no
37.0,services,married,secondary,no,3429.0,yes,yes,cellular,8.0,may,151.0,4.0,171.0,11.0,other,no
29.0,management,single,tertiary,no,572.0,yes,no,telephone,8.0,may,72.0,6.0,181.0,1.0,success,no
57.0,blue-collar,divorced,secondary,no,75.0,yes,no,cellular,8.0,may,159.0,1.0,361.0,2.0,failure,no
43.0,blue-collar,married,primary,no,60.0,no,no,cellular,8.0,may,487.0,2.0,367.0,2.0,other,no
37.0,blue-collar,divorced,secondary,no,638.0,yes,no,cellular,8.0,may,326.0,1.0,326.0,2.0,success,no
40.0,blue-collar,married,secondary,no,280.0,yes,no,cellular,8.0,may,435.0,2.0,340.0,3.0,failure,no
41.0,blue-collar,married,secondary,no,211.0,yes,no,telephone,8.0,may,546.0,3.0,368.0,4.0,failure,no
35.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,8.0,may,237.0,1.0,368.0,1.0,other,no
30.0,services,married,secondary,no,1801.0,yes,no,unknown,8.0,may,807.0,2.0,-1.0,0.0,unknown,no
41.0,retired,single,primary,no,0.0,no,no,cellular,8.0,may,239.0,1.0,368.0,2.0,failure,no
47.0,blue-collar,married,secondary,no,265.0,yes,no,cellular,8.0,may,144.0,2.0,368.0,1.0,failure,no
44.0,technician,married,secondary,no,227.0,yes,yes,cellular,8.0,may,364.0,1.0,262.0,2.0,failure,no
36.0,management,single,secondary,no,278.0,no,no,cellular,8.0,may,1243.0,2.0,-1.0,0.0,unknown,no
40.0,self-employed,married,secondary,no,1270.0,yes,no,cellular,8.0,may,1049.0,2.0,-1.0,0.0,unknown,no
37.0,blue-collar,married,primary,no,403.0,yes,no,cellular,8.0,may,318.0,2.0,338.0,1.0,success,no
35.0,blue-collar,married,secondary,no,156.0,yes,no,cellular,8.0,may,302.0,1.0,283.0,3.0,failure,no
47.0,blue-collar,married,primary,no,1865.0,yes,no,unknown,8.0,may,380.0,3.0,-1.0,0.0,unknown,no
44.0,technician,single,secondary,no,140.0,yes,no,cellular,8.0,may,324.0,2.0,268.0,2.0,failure,no
41.0,blue-collar,married,primary,no,-97.0,yes,no,unknown,8.0,may,260.0,5.0,-1.0,0.0,unknown,no
56.0,management,married,tertiary,no,935.0,yes,no,cellular,8.0,may,209.0,2.0,172.0,1.0,failure,no
46.0,technician,divorced,secondary,no,0.0,yes,yes,cellular,8.0,may,306.0,1.0,262.0,1.0,other,no
32.0,blue-collar,single,secondary,no,259.0,yes,no,cellular,8.0,may,158.0,3.0,354.0,1.0,failure,no
37.0,services,single,secondary,no,393.0,yes,no,cellular,8.0,may,348.0,4.0,350.0,2.0,other,no
56.0,blue-collar,married,primary,no,-116.0,yes,no,cellular,8.0,may,1014.0,2.0,-1.0,0.0,unknown,no
26.0,admin.,single,secondary,no,0.0,yes,no,cellular,8.0,may,339.0,1.0,66.0,3.0,other,no
46.0,management,married,tertiary,no,716.0,yes,yes,cellular,8.0,may,557.0,1.0,172.0,1.0,failure,no
39.0,management,single,tertiary,no,1143.0,yes,no,cellular,8.0,may,89.0,6.0,-1.0,0.0,unknown,no
48.0,management,married,unknown,no,0.0,yes,no,cellular,8.0,may,612.0,1.0,344.0,1.0,other,no
44.0,technician,single,secondary,no,293.0,yes,no,cellular,8.0,may,345.0,2.0,358.0,1.0,failure,no
33.0,blue-collar,married,primary,no,-81.0,yes,no,unknown,8.0,may,267.0,1.0,-1.0,0.0,unknown,no
52.0,blue-collar,married,primary,no,1705.0,no,no,cellular,8.0,may,334.0,3.0,-1.0,0.0,unknown,no
36.0,technician,married,secondary,no,23.0,yes,no,cellular,8.0,may,152.0,2.0,347.0,1.0,failure,no
32.0,blue-collar,single,secondary,no,2696.0,yes,no,cellular,8.0,may,238.0,6.0,169.0,3.0,failure,no
41.0,blue-collar,married,primary,no,0.0,yes,no,cellular,8.0,may,171.0,1.0,368.0,1.0,failure,no
35.0,technician,single,secondary,no,2151.0,yes,no,unknown,8.0,may,294.0,1.0,-1.0,0.0,unknown,no
43.0,management,married,tertiary,no,9.0,yes,no,telephone,8.0,may,142.0,3.0,358.0,3.0,failure,no
37.0,technician,married,secondary,no,1613.0,yes,no,cellular,8.0,may,266.0,1.0,281.0,11.0,other,no
55.0,management,divorced,tertiary,no,481.0,yes,no,telephone,8.0,may,147.0,2.0,298.0,3.0,failure,no
51.0,blue-collar,divorced,secondary,no,203.0,yes,no,cellular,8.0,may,134.0,1.0,170.0,5.0,failure,no
33.0,admin.,married,secondary,no,4012.0,no,yes,unknown,8.0,may,337.0,4.0,-1.0,0.0,unknown,no
33.0,services,married,secondary,no,5034.0,yes,no,unknown,8.0,may,207.0,3.0,-1.0,0.0,unknown,no
36.0,blue-collar,married,secondary,no,153.0,yes,no,cellular,8.0,may,263.0,1.0,171.0,2.0,failure,no
34.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,8.0,may,325.0,1.0,170.0,2.0,failure,no
39.0,services,married,primary,no,324.0,yes,no,cellular,8.0,may,340.0,2.0,312.0,4.0,failure,no
32.0,blue-collar,married,secondary,no,95.0,yes,no,telephone,8.0,may,265.0,4.0,337.0,2.0,failure,no
41.0,services,married,secondary,no,639.0,yes,no,unknown,8.0,may,1187.0,2.0,-1.0,0.0,unknown,no
46.0,services,married,secondary,no,2019.0,yes,no,unknown,8.0,may,357.0,1.0,-1.0,0.0,unknown,no
57.0,technician,divorced,primary,no,13.0,yes,no,cellular,8.0,may,323.0,2.0,368.0,2.0,failure,no
40.0,admin.,married,secondary,no,526.0,yes,no,cellular,8.0,may,851.0,1.0,-1.0,0.0,unknown,no
39.0,admin.,married,secondary,no,0.0,yes,no,telephone,8.0,may,283.0,3.0,296.0,5.0,failure,no
53.0,technician,married,unknown,no,253.0,yes,no,cellular,8.0,may,763.0,1.0,-1.0,0.0,unknown,no
40.0,admin.,single,primary,no,1970.0,no,no,cellular,8.0,may,579.0,1.0,-1.0,0.0,unknown,no
38.0,technician,married,,no,1161.0,yes,no,unknown,8.0,may,665.0,1.0,-1.0,0.0,unknown,no
29.0,admin.,divorced,secondary,no,1320.0,yes,yes,unknown,8.0,may,489.0,1.0,-1.0,0.0,unknown,no
43.0,technician,married,tertiary,no,2331.0,yes,no,unknown,8.0,may,364.0,4.0,-1.0,0.0,unknown,no
52.0,blue-collar,married,primary,no,863.0,no,no,cellular,8.0,may,224.0,2.0,170.0,3.0,failure,no
38.0,management,divorced,tertiary,no,904.0,yes,no,unknown,8.0,may,475.0,1.0,-1.0,0.0,unknown,no
31.0,blue-collar,married,primary,no,856.0,yes,no,unknown,8.0,may,303.0,3.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,primary,no,0.0,yes,no,cellular,8.0,may,265.0,1.0,290.0,2.0,failure,no
39.0,blue-collar,married,secondary,no,860.0,yes,no,cellular,8.0,may,312.0,1.0,-1.0,0.0,unknown,no
41.0,admin.,single,secondary,no,1715.0,yes,no,unknown,8.0,may,462.0,1.0,-1.0,0.0,unknown,no
31.0,blue-collar,married,tertiary,no,2827.0,yes,no,unknown,8.0,may,238.0,3.0,-1.0,0.0,unknown,no
44.0,services,single,secondary,no,1378.0,yes,no,unknown,8.0,may,257.0,2.0,-1.0,0.0,unknown,no
35.0,management,married,tertiary,no,1942.0,yes,no,unknown,8.0,may,249.0,1.0,-1.0,0.0,unknown,no
48.0,blue-collar,married,primary,no,1778.0,yes,no,telephone,8.0,may,267.0,3.0,-1.0,0.0,unknown,no
56.0,management,divorced,tertiary,no,177.0,yes,no,unknown,8.0,may,1040.0,1.0,-1.0,0.0,unknown,no
33.0,management,married,tertiary,no,113.0,yes,no,cellular,8.0,may,145.0,2.0,172.0,13.0,other,no
30.0,blue-collar,married,secondary,no,2850.0,no,no,unknown,8.0,may,181.0,2.0,-1.0,0.0,unknown,no
40.0,management,married,tertiary,no,-29.0,no,no,unknown,8.0,may,406.0,2.0,-1.0,0.0,unknown,no
60.0,retired,married,primary,no,414.0,no,no,unknown,,may,395.0,1.0,-1.0,0.0,unknown,no
57.0,management,married,tertiary,no,1341.0,yes,no,unknown,8.0,may,339.0,2.0,-1.0,0.0,unknown,no
36.0,blue-collar,married,secondary,no,406.0,yes,no,unknown,8.0,may,826.0,3.0,-1.0,0.0,unknown,no
35.0,blue-collar,single,secondary,no,3507.0,yes,no,cellular,8.0,may,422.0,2.0,-1.0,0.0,unknown,no
